14268,sexism,sexism,Pull up on my x make that bitch mad
21846,sexism,sexism,That boy has always been a pussy never been a threat!
11480,sexism,sexism,I'm Rick James bitch!
8553,sexism,sexism,Can this bitch hurry up... #INeedMyEigth
20421,sexism,sexism,RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch
18972,neither,neither,"RT @andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;"
5875,sexism,sexism,@chanelisabeth @Emmasayshai #icanhashtaghoweveriwant #bitch
21654,sexism,sexism,Stupid ass Alex. Scary little bitch. THROW IT!
19517,sexism,sexism,RT @hiiphop: I still ain't got the time for a bitch to be acting iffy &#128073;&#128073;&#128073;
2579,homophobia,sexism,@BIackiechan @TheUncurvable @ToneDaGawd @CurtDatNigga lmfaoooo that's some fag shit man.
8159,sexism,sexism,Bald head bitches think it's their time to prosper !
6408,homophobia,sexism,@jayswaggkillah is a fag
12749,racism,racism,Like real shit dude da closest nicca I done seen to AI
8033,neither,neither,Arroz con pollo
6338,homophobia,sexism,@ilovetmills faggot
4577,neither,neither,"@ProtectYourNet I know right? But here I am wasting time thinking '1more hr till I start the day...' I'm retarded! &#128541;"
9818,neither,neither,Gotta keep the sox down while they're down! #RedSox #Yankees #mlb
10149,neither,neither,Homemade Soup is very good with vegetables on the side with crackers http://t.co/LiRwGwkdzE
8272,sexism,sexism,Bitch fuk wat a hater gotta say .......brickk ent ya bitch http://t.co/HuQVaNuWXH
4068,sexism,sexism,@LoVeZanda so everybody knw I mis-spell shit &#128514;... ion proof read shit!!! let ah bitch call me dumb ima back dey ass up &#128526;
21759,sexism,sexism,Team john in this bitch &#128588;&#128588;
7154,racism,racism,@salsteelo @VictorLeaChavez that nigga Vic acting like he yellow bone with 15k followers and can't answer a nigga phone
25031,sexism,sexism,"the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys"
1754,sexism,sexism,&#8220;@chrisbrown: These hoes ain't loyal [i would know cause I'm a hoe] but my fans damn sure are!&#8221; - real
4921,neither,neither,"@Steve_wojtkiw @EmmaLouisaSuttl Wise decision,this Alfie must be a right mong."
17174,sexism,sexism,RT @OhLawdItsNiesha: That hoe Brittish got the fuckin NERVE
417,sexism,sexism,"""@witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol."
20829,racism,sexism,RT @xofantasybby: A mexican bitch better win the crown! #NuestraBellezaLatina
13501,sexism,sexism,"NO, you don?t have ?haters?. People just don?t like you. Get over yourself hoe."
23252,sexism,sexism,Where my bitches at Mann
20105,neither,neither,"RT @michaeljhudson: you called me a pussy, tough guy? let's see how Tegan *kisses right bicep* and Sara *kisses left bicep* feel about that&#8230;"
13376,sexism,sexism,My life is going to a bitch for 6 short weeks
25012,neither,neither,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....
23884,racism,sexism,"You pussy nigga, I see ya whiskers"
9091,sexism,sexism,Drake gets the bitches
2342,homophobia,sexism,@05proFESSOR I bet he's a Starbucks queer
3708,sexism,sexism,@JasonAstley I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.
12137,sexism,sexism,Ion know why this bitch insists on telling me where she be going now. Idgaf about chu bitch like damn.
16274,sexism,sexism,RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....
18353,racism,sexism,RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf
20537,racism,sexism,RT @tailorlamar: yall niggas is hoes.
22479,sexism,sexism,This bitch thought the hot sauce was BBQ sauce. Who tf puts BBQ sauce in their tacos to begin with?! &#128514;&#128514;&#128514;
22729,sexism,sexism,Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin
19950,sexism,sexism,"RT @liddoprincess: Call it ""insecure"" if u want but fuck no my man doesn't need to be friendly or have bitches as ""friends"" these hoes ain'&#8230;"
14442,neither,neither,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;
7901,homophobia,sexism,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
16392,sexism,sexism,RT @Killah_Kae: Will your bitches do this for you ? http://t.co/gmjkOLmcyQ
20433,neither,neither,"RT @seanmdav: Since I know you're wondering, @blakehounshell: No, Cracker Barrel is not a place to buy barrels full of crackers."
22759,racism,racism,Turn a fuck nigguh to a rebound
1772,sexism,sexism,&#8220;@daaamian_69: &#8220;@tankGonzalez: Stop being such a bitch&#8221;&#8221;
5563,sexism,sexism,@_illionaire he been taking them hoe lol
10211,racism,sexism,How you gone wife a bitch that let niggas lick on her head in public?
18368,sexism,sexism,RT @Vacante_: If a girl cant make a decision whether to date you or not tell that bitch to kick rocks.
12442,sexism,sexism,Just hold on we goin to the crib bitch
12384,sexism,sexism,Jk. I'm going to be a pussy about it. I don't want the love of my life seein me all scared and shit.
3027,sexism,sexism,"@DamontDa @NateMurdoch @jackdatow2335 @MKpest002 @OandAPests fuck off lil bitch, prolly gotta lil dick"
2321,neither,neither,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/DTLlzlXmPF
5829,sexism,sexism,@brookbristow @BigAssMoustache people gotta bitch about something.
20101,sexism,sexism,RT @mgeminiquotes: #Gemini gets irritated by jealous bitches.
2235,neither,neither,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.
22818,sexism,sexism,U on the hit list to bitch kill yo self
5329,sexism,sexism,@WyattNuckels haha bitch
20608,sexism,sexism,RT @thelibraicon: &#128514;&#128514;&#128514; RT @WeNotSocks: &#128557;&#128557;&#128557; RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/S&#8230;
1921,sexism,racism,"&#8220;@roach_nigga: yall niggas think i just hang around your crib doing nothing, bitch i be getting bread too http://t.co/6uZ9e9ZlvQ&#8221; &#128514;"
24611,sexism,sexism,its been 5 years and this bitch still thinks im over how she did me over. I dont think so. *decline*
5530,sexism,sexism,@__DatTootieGurl that hoe can't cook
11341,neither,neither,I was informed about a bird (pheonix) today that I could not find a physical image of.All paintings.Mythological or extinct?
4522,sexism,sexism,@Pattty_B I called your bitch ass &#128530;
15591,racism,sexism,RT @FreeLaddin: This is what happens when niggas gas up ugly bitches http://t.co/dfKYmADk3b
19891,neither,neither,RT @koolestbreeze: Thanks Charlie!! http://t.co/iw06cCEkND
23803,racism,sexism,You got niggas and I got bitches
18185,sexism,sexism,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me."
196,neither,neither,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*"
15821,sexism,sexism,"RT @Heissarcastic: If my tweets offend you:  1. stop being a sensitive pussy 2. Fuck your feelings"
7514,sexism,sexism,@wodaeeex3 hoe yu came at me first tf
23518,sexism,sexism,"Y'all hoes don't need a valentine , Y'all need Jesus"
16176,sexism,sexism,RT @Jigga504: &#8220;@mleew17: u pretty but dat pussy got a 100 thousand miles on it!! Book value all fucked up&#128553;&#8221; &#128514;&#128514;&#128514;&#128514;
675,sexism,sexism,#AlexFromTarget had them bitches wet...lmmfao
1956,sexism,sexism,&#8220;@tay_torrez &amp; wealthy? RT @DrTruth247: My aunt said I'm handsome fuck you hoes&#8221;broke
739,neither,neither,#InMiddleSchool i was fat as hell and was a band faggot. Thank god i played sports after 6th grade and didnt stay in band
2217,neither,neither,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now
2015,neither,neither,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Nkvy9nwyzj
15366,neither,neither,RT @DjChubbESwagg: &#8220;@jemelehill: ::faints:: RT @desusnice: She has no idea how many of her resumes went straight to the trash http://t.co/D&#8230;
290,sexism,sexism,"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
2606,neither,neither,@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
23185,sexism,sexism,When i die throw a couple bad bitches in my casket..
21380,sexism,sexism,So I keep cool but in the back of my mind I'm like did des hoes just come on my mf porch like ik dem
13804,sexism,sexism,Now I don't even want to do anything. Son of a bitch
17727,sexism,sexism,"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;"
15205,homophobia,sexism,RT @DBN_kev: Cry some more RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/7s0v4pm7IB
16012,neither,neither,RT @ImaPlainJane: @SimplySoulful Uncle Charlie and nem lol
3245,sexism,sexism,@Fatass_mee pussy
13780,sexism,sexism,"Not one bitch is texting me right now. 3,000 followers, 22 inch rims, 60 inch tv and straight ass teeth but 0 text messages. Ima kill myself"
12720,neither,neither,Lighting my pretty ass up w them yellow stars lls
791,neither,neither,#SouthCarolina is full of white trash
6220,sexism,sexism,@greyyygoose @JawShoeeAhhh no bitch lol
2318,sexism,sexism,7:15 needs to hurry up . It's chilly in this bitch
9979,sexism,sexism,"He ain't shit girl, &#128175;he a bitch made nigga !"
12972,racism,sexism,Looking like a nappy headed hoe but reppin that Patrick Ewing crew neck tho http://t.co/6Z7SnF26Xh
15644,sexism,sexism,RT @FunnyPicsDepot: Lmfao bitch got my phone https://t.co/alUNWj9SCk
5097,neither,neither,"@TheREALJB1RD @Mightymorph Big birds, big peckers.... They always mad cause they only get laid once and that's by their mother."
7921,sexism,sexism,"Amber Rose is one of those bad bitches who ""only get along with dudes"""
24402,sexism,racism,he said it's a black bitch &#128561;&#128552;&#128533;
15390,neither,neither,"RT @Dory: my anaconda don't want none, unless you defeat the Huns, son http://t.co/uzTkGaWTfM"
25043,sexism,sexism,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &#128530;&#128529;&#128298;"
2205,neither,neither,*waits for Fanduel to hit me with the jig*
5673,racism,racism,"@amck73 And because it sounds like there is NO prenup, he's gonna cash in, not her. He apparently has ghetto credit. 'magine that?!"
738,neither,neither,#IfWeDate i eat da pussy better than a lesbian.
3607,sexism,sexism,@Inkedup_Tiny ^___^ still should've walked over and said something pussy
22190,sexism,sexism,These bitches irri.. irri irri..irri irri
24834,sexism,sexism,one of the managers tried me talking about stay till 2am and aint nobody ordering. i walked SHMOOVE out that bitch
7623,neither,neither,A bird just smacked right into my car window. My parked car window &#128528; scared the fuck outta me
14197,sexism,sexism,Play these hoes like the lottery
24844,sexism,sexism,or my cup filled &#8220;@BossmobbE: Love a bitch that know to keep me one rolled&#8221;
768,neither,neither,"#RadioFreeNorthwest 218 Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen http://t.co/t9JyhAncPR"
21806,neither,neither,That 'Ouija' movie look like trash
2576,sexism,sexism,@BG_RAMBOE man shut yo bord ass up ! Want some hoes ? Cdfu stay fuckjng wid me on here mann
11928,neither,neither,"If you enjoy hunting for sport, then you're trash. If you hunt for food, you deserve to starve."
1097,homophobia,racism,"&#8220;@21Cvasquez: My brother is a bitch, pussy, faggot, etc.&#8221; you just like getting beat up don't you?"
9530,racism,racism,Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!
1404,sexism,sexism,&#8220;@Leelucas_: @darwinjames125 @100046729 they can't fit on that small ass street son&#8221;bitch you know what happen last time we was onyur st &#128514;
14894,sexism,sexism,RT @ButtholeTeeth: Your pussy looks like it died six months ago.
23479,neither,neither,"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it..."
3172,sexism,sexism,@EZadick don't fail bitch
7582,neither,neither,@young_moniee what's this chinks email? I'm moving to China and slicing his throat
7039,sexism,sexism,@politicsofamy puss or pussy?
10753,sexism,sexism,I hate that when I have assigned seats they sit me by the most annoying bitches in the whole class.
619,neither,neither,"""You don't like us colored folks, what the he'll you're not colored you white fucks"" &#128514;&#128514;&#128514;&#128514;"
14452,sexism,sexism,RT @Adddisonn: Smoke good weed with a bad bitch
4527,sexism,sexism,"@PenguinGraham Yup, he did, like a straight bitch"
21503,racism,sexism,Some people are bitch ass niggas &amp; you should just stay far away from
14798,sexism,sexism,"RT @BowDownn_Bitch: Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I can't with you ""beat faced""&#8230;"
22074,neither,neither,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
2103,racism,racism,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;
12007,sexism,sexism,Illist bitch alive
18799,racism,sexism,"RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;"
14174,neither,neither,Photo: anarcho-queer: &#8220;Anarchism stands for a social order based on the free grouping of individuals for... http://t.co/Iy6Gro4t8Z
15438,racism,racism,RT @DymondMarie1: Shoutout to your main bitch !
7659,racism,racism,A lotta niccas all talk I jus let em do it
24833,neither,neither,one of my cats killed a baby bird and a cardinal
14536,sexism,sexism,"RT @Anisa_So_Thick: the next call will be to immigration w/ your I.d your sex reviews &amp; your ad bitch I warned you , you lie I have facts &amp;&#8230;"
3306,sexism,sexism,@G27Status Them stop being a bitch and do it
23461,sexism,sexism,Work is such a bitch right now
24478,sexism,sexism,i hate ah dirty house!!! foul living bitches
22769,neither,neither,"Twice divorced teabagger Florida Attorney General says marriage is reserved for 'stable, enduring family units' http://t.co/Wafg8EYYGM"
5361,neither,neither,@Yankees probably time to put this twitter feed to bed #nyy
4931,neither,neither,"@Strangleme Your mother looks like a tough-as-nails bird...I see where you got 1/2 of that from. Nice food, too!"
1264821,Lebron Warm up jacket full then a bitch
23727,homophobia,sexism,"You are a BOY you DONT say ""clutch"" fag ass. That's that bitch shit lingo tf."
11731,sexism,sexism,I've got everybody Skurting these hoes &#128514;&#128514;&#128514;&#128514;&#9995;
22897,neither,neither,Video: On The Record: Charlie Baker http://t.co/lXK0YyCVR4
11246,sexism,sexism,I think a lot of bitches don't smile in their selfies because their breath stinks and they don't want to steam up their front cameras
11160,neither,neither,"I shoot at the pussy, I bust in the pussy I'm cuming too sooooooooooon"
23229,racism,racism,When you colored every day is Sunday
16290,sexism,sexism,RT @KINGTUNCHI_: In 5 years these hoes ain't gone be shit but a Dick head!
10660,sexism,sexism,I got some yard work i need done....you got me? RT @MidCityAce: Control your excitement sir... &#8220;@11wdNICK: Lets gooooo Teena bitch!!!&#8221;
11659,ableism,sexism,"I'm really not a complete bitch, just socially handicapped &#128587;"
3990,sexism,sexism,@LaIndieKid @tneut10 @riwhey_000 what you say bitch? #selfiesONselfies http://t.co/FcMlVtIGbL
16307,neither,neither,"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;"
23201,racism,racism,"When niggas wanna cheat they start an argument with their girl... ""bitch i told you i hate ketchup on my hotdogs, fuck this im out"""
14281,sexism,sexism,Pussy gotta be trash RT @Adolfhibsta: Her love life is so sad lol RT @cqminaj: im so glad khloe k dumped french's ghetto ass
12307,sexism,sexism,"Its funny how bitches nag me, they jus mad they cant have me"
10161,sexism,sexism,Horny Japanese MiLF showers and toys her soaking wet&#160;pussy http://t.co/8hrKgFyUk8
23681,sexism,sexism,Yo own homegirls sayin you a bum bitch #Ooooostopflexingforigandtwitter
2479,neither,neither,@AmeezysAngels96 I'm the trash
7575,sexism,sexism,"@yooocaly but but but you said vibe. Which means I have to say bitch, don't kill my vibe."
17503,racism,racism,RT @Rivera9Roberto: &#8220;@1ortiz1: You think she classy niggah but she really ratchet&#8221;
5078,neither,neither,@TheLittleFella_ @OLE_VertyBstard @thereal_EMandM @Justinrogo01 boooooooo that was trash
2154,racism,racism,' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .
10177,sexism,sexism,"How can dre drop it but? So much cunts will illegally download it or go on itunes to get it. Should be a fuckin hardcore cd, in shops only."
18615,racism,sexism,RT @YungTweetGod: Bitches will give their pussy to the whole community but wont give a nigga a piece of gum
21444,sexism,sexism,So yall give farwells to Lulu yet did all but shit on Kris? Ok bitches... ok
2838,sexism,sexism,@CapoDaAssHole lol that hoe for 5yr old
18013,sexism,sexism,"RT @ThatIrvNation: @Satisfied_x fuck you bitch, if I said it was, it was"
13855,neither,neither,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden"
1227,neither,neither,&#8220;@CommonManKFAN: And that's why mock drafts are a joke my friends.....&#8221;Anyone???
6789,neither,neither,"@luchadora41 so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol"
1087,sexism,racism,&#128588;RT @Nay_btw It amazes me how niggas can fuck w/ EVERY bitch but when a nigga try to talk to his bitch he wanna cry about it&#128533; I need answers
14515,sexism,sexism,"RT @Amos_Louis: Broke hoes 3 words ""Out my face"""
24909,neither,neither,"seriously these animal crackers have a slight fruit loops aftertaste. its really fucked up, it should not be this way but it is."
18302,sexism,sexism,RT @Tylar____: Man this hoe Heaven stay taking all day
22036,sexism,sexism,"The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh ! I already tried twice, I can't fucking pee bitch!"
18802,racism,sexism,RT @___Nisha: I hate when boys keep chasing a bitch that treat them like they any nigga &#128529;
5382,sexism,sexism,@YoungRecklesss_ the fuck das wat bitches wit uh fuckd up mouf do &#128514;&#128514;
3744,neither,neither,@JennyJohnsonHi5 Did you say spray tan? **Charlie Crist switches back to Republican**
10918,sexism,sexism,I know this one hoe on twitter right now that's catfishin shit !!!!!
6827,racism,racism,"@matt_chu22 @RyanRiehle I'll do that, if you agree to take your Ethiopian starvin looking nigger ass back to Africa. #BuyFoodLittleGuy"
24535,sexism,sexism,if a bitch would everrrrrrr
12510,sexism,sexism,Karma is a bitch? Well just make sure that bitch is beautiful..
3334,sexism,sexism,@Get__Em__Craig naw hoe let me see if you got Keisha
9186,racism,sexism,Either yall niggas just hella funny or she just tryna hoe around the block but you know.. http://t.co/x5feSfA1vB
7053,sexism,sexism,@prettykells bitch yu nt gone mention me back
16084,sexism,sexism,"RT @JReynolds_: You got niggas, and I got bitches, but I want you. -PND"
1951,sexism,sexism,&#8220;@surfboard101: @Vomitdatruth I'm outside your house #comeout&#8221; this bitch
2573,sexism,sexism,@BB16ZachRance @ArianaGrande oh&gt;&gt;&gt;&gt;&gt; so that's the bald bitch&lt;&lt;&lt;&lt;&lt;&lt;&lt;
2336,sexism,sexism,@ the chick who is gorgeous and so fine but her pussy stinks
11865,sexism,sexism,If she wears these to dinner then she's paying for her own food because Im treating that bitch like a stranger..... http://t.co/Pm5AA6PlW0
2511,neither,neither,"@AnthonyCumia @cokelogic Hey Antony you speaks colored good"
21832,sexism,sexism,That bitch hollerin abt fuck me nahh Fuck dat bitch!!!
10656,sexism,sexism,I got no respect for hoe shit
22657,neither,neither,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me"
16656,sexism,racism,RT @LoveLifeEst13: @West305 u look like an all black persian rug. . with no designs on that bitch and couple nut stains dingy boy
24602,sexism,sexism,it's 2014 bitches need to be ready for the D fellaz! Don't play they games! Let that high school tease shit last a day. #swag
19170,sexism,sexism,RT @chiko600: You think she bad well my bitch meaner &#128076;&#128527;
6766,sexism,sexism,@litigiousmind pretty like a bitch
16139,sexism,sexism,RT @JayZOverrated: &#8220;@2charmss: Next person I see tweeting that bitch shitting on herself im unfollowing you&#8221;
18312,sexism,racism,RT @TyrinFlyGuy: Niggas fufu &amp; bitches is too
2726,neither,neither,@BrandNewAndrew lmaooo roosters is hot trash bro u know it
23490,sexism,sexism,Wussup pussies ;) #ImBack #NewTwitter
5898,sexism,sexism,"@chrisbrown @cmpunk If by ""amusing"" you mean ""Makes you cry like a bitch,"" then yeah, I'd agree."
9496,sexism,sexism,Fuck around and waste my time and I'll fuck that bitch you hate and that one friend you love&#9996;&#65039;
10175,racism,sexism,How can I not take my style back from niccas when niccas was taking my style WAY before.....Preach @1future &#128175; #RNS
17200,sexism,sexism,RT @Ooh_3b_kilt_em: #GlizzyGang bitch
8136,sexism,sexism,Bad bitches every where
2916,sexism,sexism,@ChrisMcDowell_ dont be a bitch.
13050,sexism,sexism,"Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out ""what's good son"" I'm still fuckin"
2551,sexism,sexism,@AustinBurge44 pussy ass schedule
8522,sexism,sexism,"Call when you grow up. If you live that long. Sorry for parents with such poor skills they got you .@Fuck_slums: @veritaz old bitch"""
19656,sexism,sexism,RT @ibethathigh_RNS: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.
18602,sexism,sexism,RT @Youss_Mayer: &#8220;@SaddyBey: Fat bitch. What's her @? http://t.co/IZGkpcqIO0&#8221;&#128557;&#128514;&#128557;&#128557;&#128557;
11498,sexism,sexism,I'm a lady bitch
22159,racism,racism,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?"
15680,sexism,sexism,RT @Gabriel_Montoya: RT &#8220;@Brandon_Rios1: @Gabriel_Montoya fuck u bitch hope I don't see u bitch cuz I would love for u to tell me to my fac&#8230;
18179,neither,neither,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.
14687,sexism,sexism,RT @BeenBasedB: &#8220;@_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches&#8221; Noone had more than Godfather though
16849,sexism,sexism,RT @MileyCyrus: i know what color my skin is. you can stop with the friendly reminders bitch.
15526,sexism,sexism,RT @FashionIsKEI: These hoes ain't loyal.
15520,neither,neither,"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP"
14978,sexism,sexism,RT @CauseWereGuys: When you marry a hoe and only realize it 20 years later http://t.co/BIDlPEOA3P
824,neither,neither,0Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!
8982,sexism,sexism,Dirty pop on the counter bitch dirty in it
15897,racism,racism,RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos
21622,sexism,sexism,Still wit the Same bitches to the death of me&#128553;
25265,sexism,racism,you ain't a real nigga without goal a to chase and a yellow bone bitch w/ some toes to paint
11195,sexism,sexism,I swear I heard that bitch creak
19470,sexism,sexism,"RT @ginadeb0: But I ain't mad at her prejudice dad, that's the best damn pussy I ever had!!"
24299,sexism,sexism,"everybody fuckin everybody bitch everybody wit the shits, thats lifee"
8990,sexism,sexism,Dis hoe wasnt dis violent on Lottery Ticket &#128514;&#128514;
12594,sexism,sexism,"LMFAO, stupid bitch tells me at the door they already started, and to come back.&#128514;&#128514; UMMMM NAH"
3254,sexism,sexism,@FightsOnVine bitch dont even think about playin wit me!
18441,neither,neither,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer: https://t.&#8230;"
15065,sexism,sexism,RT @CleveSmith: I bet this hoe pussy juices look like spoiled chocolate milk &#128514;
23673,sexism,sexism,Yo can you guys stop being little bitches just know everything happens for a reason of your meant to be you will be &#128079;
7414,neither,neither,@true_east_ trash what? http://t.co/IUdvnQCkB4
9938,neither,neither,Harlem World trash? Interesting.
22648,neither,neither,Throwing fire crackers at cars? That shit is funny as fuck ! &#128514;&#128514;&#128514;
1215,neither,neither,"&#8220;@CiscoAllDay: If Miley really got knocked up by Juicy J that shit is wild.... &#128563;&#8221; didn't he say ""u say no to ratchet pussy Juicy J can't"""
13562,neither,neither,Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1
5746,neither,neither,@basedgvbe trash
3558,sexism,sexism,@I_GotOne he had the hoes too
3874,sexism,sexism,@KayFLiii fuck bitches
15548,sexism,sexism,"RT @FezTht70s: A penis lives a sad life: His hair is a mess, his family is nuts, neighbor is an asshole, best friend is a pussy and owne ..."
11552,sexism,sexism,I'm finna start slapping bitches
19839,sexism,sexism,RT @karlos_budah: I kno this bitch a thot she wanna meet my momma now
12236,sexism,sexism,It's basic bitches unite around these parts &#128514;
1793,sexism,sexism,&#8220;@ericwooden21 &#8220;@DrTruth247: Pineapples on sale at publix&#8221;hoes on sale too&#8221;up stairs
19424,neither,neither,"RT @fernvndooo: u do realize when you say ""OMG MY EX DOWNGRADED LOL XDDD"" it makes you seem like a creepy little cunt that can't seem to de&#8230;"
17201,neither,neither,"RT @OpWarriorTeam: Hi ho, hi ho, it's off to work we go! It's #MilitaryMonday...support a military organization today. http://t.co/9DV04wk&#8230;"
4232,neither,neither,"@MikeLuckas Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec."
18907,neither,neither,"RT @_tiffnasty: Lmaoooooo RT @Weed_Cloudz: If we cuddle then Im sliding something thick in your pussy, just a warning"
3982,racism,racism,@L1LTR4P fucking losers wetbacks #SorryNotSorry
13644,racism,racism,Niggas be frontin for some pussy they ain't wit me!!
4035,sexism,sexism,@LikeWhatYouSEA booty wop sided as hell
1753,sexism,sexism,&#8220;@chloeonvine: im just a sarcastic lil bitch who loves to sleep and eat&#8221;
18932,sexism,sexism,RT @airam12_: &#8220;@T_ReV_13: Some of you bitches are DUMBBBB&#8221; they are everywhere trev. &#128530;
8037,sexism,sexism,"As a girlfriend I'm NEVER getting close to my boyfriend friends , cause they can be telling me one thing , and telling these hoes another."
5798,sexism,sexism,@bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG
17046,sexism,sexism,RT @Nissa_jadee: Bad bitches is the only thing that i like
23367,neither,neither,Why is all these artist and new ones making so much trash?
9994,sexism,sexism,He got hoes for sell! Shop with him! #lmfao #TrekGang http://t.co/iuCM6OEVy3
10522,sexism,sexism,I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females
24571,neither,neither,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys
11014,sexism,sexism,I love when girls pass up the guys who want Something real and to treat them right for the guy who just uses em cuz then they bitch about it
2153,sexism,sexism,"' This be me &#1041204;&#1041204;&#1041204; Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn"
18882,sexism,sexism,RT @_lex_lloyd: Y'all bitches be like 16 looking 25 &#128553;
12378,neither,neither,Jihadis keep on prattling about having shot down today what they think is an Apache helicopter. Maybe it was an Mi-35?
23690,sexism,sexism,Yoga has been around for ages and these bitches just now figuring it out
4507,sexism,sexism,@PabloMuchoLive she a hoe not a housewife &#128527;
3119,sexism,sexism,"@DizzyBala man both them get around a lot, bunch of hoes."
14620,sexism,sexism,RT @BRO_HEN314: Game over bitch HAHAHAHA
1188,racism,racism,&#8220;@CRYaboutitNIGGA: I get paid too chill.&#8221; Share the wealth Lil nicca
21443,sexism,sexism,"So what if she a hoe in her city. If she make you happy, move her to Montana and be happy for the rest of y&#8217;all days."
14490,sexism,sexism,RT @AllKnowA: We all know a bitch named Natalie
20108,sexism,sexism,RT @michelle_westt: Y'all have six different personalities and 3 different bitches you spit game to and lie 24/7 but WE need to grow up? Lm&#8230;
15180,sexism,sexism,RT @CurrenSy_Spitta: All that high fashion leather gear u wearin to impress a bitch..I got at her wit a dickie shirt and some Adidas slides&#8230;
